Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
4118,2431.67,57558,139962061.86
1010,22.174,59909,1328422.166
1362,2347.06,56382,132331936.92
5198,1186.62,56110,66581248.199999996

weighted_avg,NA,NA,340203669.146
weighted_%,NA,NA,1.0
weighted_total,340203669.146
