Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
4118,2431.67,724550984,1761868891263.28
1010,22.174,773656674,17155063089.276
1362,2347.06,731834304,1717659021546.24
5198,1186.62,724806244,860069585255.2799

weighted_avg,NA,NA,4356752561154.0757
weighted_%,NA,NA,1.0
weighted_total,4356752561154.0757
