Simpoints,Weight,ICACHE_FIRST_MISS_AFTER_WARMUP_SEEN_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_SEEN_DURING_WARMUP_w_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NOT_SEEN_DURING_WARMUP_val,ICACHE_FIRST_MISS_AFTER_WARMUP_NOT_SEEN_DURING_WARMUP_w_val
4118,2431.67,0,0.0,0,0.0
1010,22.174,52,1153.048,94,2084.3559999999998
1362,2347.06,1,2347.06,0,0.0
5198,1186.62,3,3559.8599999999997,2,2373.24

weighted_avg,NA,NA,7059.968,NA,4457.596
weighted_%,NA,NA,0.6129740629181657,NA,0.3870259370818343
weighted_total,11517.563999999998
