Simpoints,Weight,ICACHE_HIT_BY_FDIP_ONPATH_val,ICACHE_HIT_BY_FDIP_ONPATH_w_val,ICACHE_HIT_BY_FDIP_OFFPATH_val,ICACHE_HIT_BY_FDIP_OFFPATH_w_val
4118,2431.67,384425,934794739.75,51888,126174492.96000001
1010,22.174,378919,8402149.906,54988,1219303.912
1362,2347.06,386100,906199866.0,50937,119552195.22
5198,1186.62,382044,453341051.28,51517,61131102.53999999

weighted_avg,NA,NA,2302737806.936,NA,308077094.63199997
weighted_%,NA,NA,0.8819996413966477,NA,0.11800035860335233
weighted_total,2610814901.568
