Simpoints,Weight,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_ONPATH_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_val,ICACHE_MISS_MSHR_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,40702,98973832.34,1466,3564828.22
1010,22.174,42251,936873.674,1828,40534.072
1362,2347.06,41587,97607184.22,1552,3642637.12
5198,1186.62,41534,49285075.08,1698,2014880.7599999998

weighted_avg,NA,NA,246802965.314,NA,9262880.172
weighted_%,NA,NA,0.9638261785580209,NA,0.036173821441979205
weighted_total,256065845.486
