Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,37529,91258143.43,0,0.0
1010,22.174,38484,853344.216,0,0.0
1362,2347.06,38220,89704633.2,0,0.0
5198,1186.62,38014,45108172.67999999,0,0.0

weighted_avg,NA,NA,226924293.52600002,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,226924293.52600002
