Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
4118,2431.67,38517,93660633.39,3651,8878027.17
1010,22.174,39517,876249.958,4562,101157.788
1362,2347.06,39276,92183128.56,3863,9066692.78
5198,1186.62,39041,46326831.419999994,4191,4973124.42

weighted_avg,NA,NA,233046843.32799998,NA,23019002.158
weighted_%,NA,NA,0.9101051445798596,NA,0.08989485542014049
weighted_total,256065845.48599997
