cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,7ffda9cdf9ae,0,0,85,0,0,0,0,0,0,0,0,0
2,7ffda9cdf5ee,0,0,27,0,0,0,0,0,1,0,0,2
7,7ffdaaff69a6,7ffdaafdc513,0,130,0,0,0,0,0,0,0,0,0
2,7ffda9cdf5ba,0,0,27,0,0,0,0,0,0,0,0,0
3,7ffda9cdf9fa,7ffda9a8a2e0,0,27,0,0,0,0,0,1,0,0,2
2,7ffda9cdf5b1,0,0,90,0,0,0,0,0,0,0,0,0
2,7ffda9cdf5b5,7ffda9cdf630,0,90,0,1,0,0,0,1,0,0,4
2,7ffdaaff7983,7ffdaaff79a9,0,21,0,1,0,0,0,1,0,0,4
2,7ffda9cdf5c3,7ffda9cdf5c9,0,27,0,0,0,0,0,1,0,0,2
1,7ffda9cdf984,7ffda9cdf4d8,0,112,0,0,0,0,0,1,0,0,2
1,7ffda9cdf999,7ffda9cdf99d,0,85,0,0,0,0,0,1,0,0,2
3,7ffda9cdf5d5,7ffda9c163d0,0,27,0,0,0,0,0,1,0,0,2
2,7ffda9cdf56d,0,0,85,0,0,0,0,0,0,0,0,0
7,7ffdaaffe12f,7ffdaafddb6f,0,20,0,0,0,0,0,0,0,0,0
2,7ffdaaff7962,0,0,29,0,0,0,0,0,0,0,0,0
2,7ffda9cdf563,0,0,85,0,0,0,0,0,0,0,0,0
7,7ffda9cded27,7ffda9d07545,0,16,0,0,0,0,0,0,0,0,0
2,7ffda9cdf966,7ffda9cdf971,0,112,0,1,0,0,0,1,0,0,4
2,7ffda9cdf93a,7ffda9cdf94b,0,175,0,2,0,0,0,1,0,0,6
7,7ffdaaefe139,7ffdaaefe848,0,5,0,0,0,0,0,0,0,0,0
2,7ffda9cdf57d,7ffda9cdf650,0,85,0,0,0,0,0,1,0,0,2
3,7ffdaaff797c,7ffdaaffa720,0,21,0,0,0,0,0,1,0,0,2
2,7ffdaaff7970,0,0,29,0,3,0,0,0,9,0,0,24
