Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
4118,2431.67,50919,123818204.73
1010,22.174,53731,1191431.194
1362,2347.06,52068,122206720.08
5198,1186.62,50910,60410824.199999996

weighted_avg,NA,NA,307627180.204
weighted_%,NA,NA,1.0
weighted_total,307627180.204
