Simpoints,Weight,FDIP_BLOOM_HIT_val,FDIP_BLOOM_HIT_w_val,FDIP_BLOOM_MISS_val,FDIP_BLOOM_MISS_w_val
4118,2431.67,1251445,3043101263.15,158625,385723653.75
1010,22.174,1257783,27890080.242,158263,3509323.762
1362,2347.06,1252468,2939617544.08,153637,360595257.21999997
5198,1186.62,1255784,1490138410.08,151449,179712412.38

weighted_avg,NA,NA,7500747297.552,NA,929540647.112
weighted_%,NA,NA,0.8897379717972317,NA,0.11026202820276836
weighted_total,8430287944.664
