Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
4118,2431.67,37343,90805852.81,2269,5517459.23
1010,22.174,39266,870684.284,2794,61954.155999999995
1362,2347.06,38731,90903980.86,2165,5081384.899999999
5198,1186.62,37472,44465024.63999999,2231,2647349.2199999997

weighted_avg,NA,NA,227045542.59399998,NA,13308147.506000001
weighted_%,NA,NA,0.9446309831962093,NA,0.055369016803790694
weighted_total,240353690.1
