Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
4118,2431.67,7257370,17647528907.9
1010,22.174,7643850,169494729.9
1362,2347.06,7300905,17135662089.3
5198,1186.62,7265300,8621150286.0

weighted_avg,NA,NA,43573836013.100006
weighted_%,NA,NA,1.0
weighted_total,43573836013.100006
