Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,66133,160813632.11,0,0.0
1010,22.174,67395,1494416.73,0,0.0
1362,2347.06,67256,157853867.35999998,0,0.0
5198,1186.62,66644,79081103.27999999,0,0.0

weighted_avg,NA,NA,399243019.47999996,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,399243019.47999996
