Simpoints,Weight,FDIP_PREFETCH_HIT_ICACHE_val,FDIP_PREFETCH_HIT_ICACHE_w_val,FDIP_PREFETCH_HIT_MLC_val,FDIP_PREFETCH_HIT_MLC_w_val,FDIP_PREFETCH_HIT_L1_val,FDIP_PREFETCH_HIT_L1_w_val,FDIP_PREFETCH_HIT_DRAM_val,FDIP_PREFETCH_HIT_DRAM_w_val
4118,2431.67,1855843,4512797747.81,572728,1392685495.76,83671,203460260.57,0,0.0
1010,22.174,1868037,41421852.438,568818,12612970.332,86768,1923993.632,929,20599.646
1362,2347.06,1861861,4369899478.66,576363,1352758542.78,82969,194733221.14,0,0.0
5198,1186.62,1842549,2186405494.3799996,572257,679051601.3399999,83186,98710171.32,14,16612.68

weighted_avg,NA,NA,11110524573.288,NA,3437108610.212,NA,498827646.662,NA,37212.326
weighted_%,NA,NA,0.7384126553510539,NA,0.228432463188867,NA,0.033152408304804246,NA,2.473155274730411e-06
weighted_total,15046498042.488
