Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
4118,2431.67,62254417,151382198186.39
1010,22.174,68613887,1521444330.338
1362,2347.06,62473448,146628930862.88
5198,1186.62,62290540,73915200574.79999

weighted_avg,NA,NA,373447773954.408
weighted_%,NA,NA,1.0
weighted_total,373447773954.408
