Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
4118,2431.67,4824908,11732584036.36
1010,22.174,5209793,115521949.982
1362,2347.06,4839805,11359312723.3
5198,1186.62,4813137,5711364626.94

weighted_avg,NA,NA,28918783336.581997
weighted_%,NA,NA,1.0
weighted_total,28918783336.581997
