Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_CYCLE_DELTA_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
4118,2431.67,1309600,3184515032.0,0,0.0
1010,22.174,1353640,30015613.36,0,0.0
1362,2347.06,1311630,3078474307.7999997,0,0.0
5198,1186.62,1303972,1547319254.6399999,0,0.0

weighted_avg,NA,NA,7840324207.799999,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,7840324207.799999
