Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
4118,2431.67,68992,167765776.64000002,12696,30872482.32
1010,22.174,70353,1560007.422,13385,296798.99
1362,2347.06,70032,164369305.92,13549,31800315.939999998
5198,1186.62,69750,82766744.99999999,12855,15254000.099999998

weighted_avg,NA,NA,416461834.982,NA,78223597.35
weighted_%,NA,NA,0.8418720418322294,NA,0.15812795816777056
weighted_total,494685432.332
