Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
4118,2431.67,202415977,492208858791.59
1010,22.174,270103434,5989273545.516
1362,2347.06,206148465,483842816262.89996
5198,1186.62,203953430,242015219106.59998

weighted_avg,NA,NA,1224056167706.606
weighted_%,NA,NA,1.0
weighted_total,1224056167706.606
