Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
4118,2431.67,14.081,34240.34527
1010,22.174,14.592,323.563008
1362,2347.06,14.048,32971.49888
5198,1186.62,14.107,16739.648339999996

weighted_avg,NA,NA,84275.05549799999
weighted_%,NA,NA,1.0
weighted_total,84275.05549799999
