Simpoints,Weight,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_ONPATH_w_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_val,FDIP_PREF_ICACHE_PROBE_HIT_OFFPATH_w_val
4118,2431.67,1126825,2740066547.75,729018,1772731200.06
1010,22.174,1133460,25133342.04,734577,16288510.398
1362,2347.06,1126078,2642972630.68,735783,1726926847.98
5198,1186.62,1133419,1344937653.78,709130,841467840.5999999

weighted_avg,NA,NA,6753110174.249999,NA,4357414399.038
weighted_%,NA,NA,0.6078120011080191,NA,0.3921879988919809
weighted_total,11110524573.287998
