Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
517,810.151,45435161,36809341119.311
5297,898.498,47781517,42931597461.466
5168,967.77,47156202,45636357609.54
2807,979.819,47327379,46372265164.401
2215,509.983,47596242,24273274283.886
1490,862.35,49071424,42316742486.4
3954,490.914,46505571,22830235881.894
2031,399.553,46447496,18558236369.288

weighted_avg,NA,NA,279728050376.18604
weighted_%,NA,NA,1.0
weighted_total,279728050376.18604
