Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
517,810.151,197850,160288375.35
5297,898.498,210100,188774429.8
5168,967.77,210300,203522031.0
2807,979.819,213195,208892511.70499998
2215,509.983,210865,107537565.295
1490,862.35,218910,188777038.5
3954,490.914,209875,103030575.75
2031,399.553,217055,86724976.415

weighted_avg,NA,NA,1247547503.815
weighted_%,NA,NA,1.0
weighted_total,1247547503.815
