Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
517,810.151,13235,10722348.485
5297,898.498,13788,12388490.424
5168,967.77,13745,13301998.65
2807,979.819,13839,13559715.140999999
2215,509.983,13847,7061734.601
1490,862.35,14184,12231572.4
3954,490.914,13532,6643048.248
2031,399.553,13477,5384775.781

weighted_avg,NA,NA,81293683.73
weighted_%,NA,NA,1.0
weighted_total,81293683.73
