Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
49,53.1722,4701997,250015524.8834
1172,4605.89,4608514,21226308547.460003

weighted_avg,NA,NA,21476324072.343403
weighted_%,NA,NA,1.0
weighted_total,21476324072.343403
