Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
49,53.1722,824667649,43849393166.1578
1172,4605.89,783114708,3606940202430.12

weighted_avg,NA,NA,3650789595596.278
weighted_%,NA,NA,1.0
weighted_total,3650789595596.278
