Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
49,53.1722,109850952,5841016789.9344
1172,4605.89,103578256,477070053527.84

weighted_avg,NA,NA,482911070317.7744
weighted_%,NA,NA,1.0
weighted_total,482911070317.7744
