Simpoints,Weight,FDIP_NEW_PREFETCHES_ONPATH_val,FDIP_NEW_PREFETCHES_ONPATH_w_val,FDIP_NEW_PREFETCHES_OFFPATH_val,FDIP_NEW_PREFETCHES_OFFPATH_w_val
49,53.1722,459197,24416514.723399997,322515,17148832.083
1172,4605.89,538245,2479097263.05,360616,1660957628.24

weighted_avg,NA,NA,2503513777.7734003,NA,1678106460.323
weighted_%,NA,NA,0.598694676997516,NA,0.401305323002484
weighted_total,4181620238.0964003
