Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
49,53.1722,406443633,21611502142.6026
1172,4605.89,399960469,1842173924562.4102

weighted_avg,NA,NA,1863785426705.0127
weighted_%,NA,NA,1.0
weighted_total,1863785426705.0127
