Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
49,53.1722,10213,543047.6786,139899,7438737.607799999
1172,4605.89,12182,56108951.980000004,160021,737039123.69

weighted_avg,NA,NA,56651999.6586,NA,744477861.2978001
weighted_%,NA,NA,0.07071512674732665,NA,0.9292848732526734
weighted_total,801129860.9564
