Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
517,810.151,797115,645783514.365
5297,898.498,851285,764877869.9300001
5168,967.77,814830,788568029.1
2807,979.819,818350,801834878.65
2215,509.983,821290,418843938.07
1490,862.35,837895,722558753.25
3954,490.914,820600,402844028.4
2031,399.553,826340,330166626.02

weighted_avg,NA,NA,4875477637.785
weighted_%,NA,NA,1.0
weighted_total,4875477637.785
