Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
517,810.151,190244855,154127059523.10498
5297,898.498,196782063,176808290041.37402
5168,967.77,191648365,185471538196.05
2807,979.819,191466625,187602637040.875
2215,509.983,193539311,98701758441.713
1490,862.35,198175124,170896318181.4
3954,490.914,192412788,94458131408.232
2031,399.553,193012176,77118593957.328

weighted_avg,NA,NA,1145184326790.0771
weighted_%,NA,NA,1.0
weighted_total,1145184326790.0771
