Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
49,53.1722,122847773,6532086355.510599
1172,4605.89,110200135,507569699795.15

weighted_avg,NA,NA,514101786150.66064
weighted_%,NA,NA,1.0
weighted_total,514101786150.66064
