Simpoints,Weight,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_ONPATH_w_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_val,ICACHE_MISS_MSHR_HIT_BY_FDIP_OFFPATH_w_val
49,53.1722,126770,6740639.794,21245,1129643.389
1172,4605.89,143165,659402241.85,22587,104033237.43

weighted_avg,NA,NA,666142881.644,NA,105162880.819
weighted_%,NA,NA,0.8636560415636144,NA,0.13634395843638564
weighted_total,771305762.463
