Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
49,53.1722,1127698707,59962221188.3454
1172,4605.89,1054927452,4858879801892.28

weighted_avg,NA,NA,4918842023080.626
weighted_%,NA,NA,1.0
weighted_total,4918842023080.626
