Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
49,53.1722,415550,22095707.709999997,39825,2117582.8649999998
1172,4605.89,457680,2108023735.2,41474,191024681.86

weighted_avg,NA,NA,2130119442.91,NA,193142264.72500002
weighted_%,NA,NA,0.9168659027563398,NA,0.08313409724366014
weighted_total,2323261707.635
