Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
49,53.1722,1289925752,68588190070.49439
1172,4605.89,1233431869,5681051511108.41

weighted_avg,NA,NA,5749639701178.904
weighted_%,NA,NA,1.0
weighted_total,5749639701178.904
