Simpoints,Weight,CBR_CORRECT_val,CBR_CORRECT_w_val,CBR_CORRECT_BTB_MISS_NT_NT_val,CBR_CORRECT_BTB_MISS_NT_NT_w_val,CBR_RECOVER_MISPREDICT_val,CBR_RECOVER_MISPREDICT_w_val,CBR_RECOVER_MISFETCH_val,CBR_RECOVER_MISFETCH_w_val,CBR_RECOVER_BTB_MISS_T_T_val,CBR_RECOVER_BTB_MISS_T_T_w_val,CBR_RECOVER_BTB_MISS_T_NT_val,CBR_RECOVER_BTB_MISS_T_NT_w_val,CBR_RECOVER_BTB_MISS_NT_T_val,CBR_RECOVER_BTB_MISS_NT_T_w_val
49,53.1722,476951,25360533.962199997,678318,36067660.3596,1659,88212.6798,0,0.0,108203,5753391.5566,250,13293.05,328,17440.4816
1172,4605.89,454809,2094800225.0100002,701510,3231077893.9,497,2289127.33,0,0.0,119108,548598346.12,110,506647.9,123,566524.4700000001

weighted_avg,NA,NA,2120160758.9722002,NA,3267145554.2596,NA,2377340.0098,NA,0.0,NA,554351737.6766,NA,519940.95,NA,583964.9516
weighted_%,NA,NA,0.356620871794598,NA,0.5495490334443932,NA,0.00039987961443926093,NA,0.0,NA,0.09324453305461426,NA,8.745647898916837e-05,NA,9.822561296627266e-05
weighted_total,5945139296.819799
