Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
49,53.1722,455375,24213290.575
1172,4605.89,499154,2299048417.06

weighted_avg,NA,NA,2323261707.6349998
weighted_%,NA,NA,1.0
weighted_total,2323261707.6349998
