Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
49,53.1722,508711,27049283.034199998,136946,7281720.101199999
1172,4605.89,587637,2706591381.9300003,140243,645943831.2700001

weighted_avg,NA,NA,2733640664.9642005,NA,653225551.3712001
weighted_%,NA,NA,0.8071298038816567,NA,0.1928701961183433
weighted_total,3386866216.3354006
