Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
49,53.1722,6826899,363001239.0078
1172,4605.89,6722554,30963344243.06

weighted_avg,NA,NA,31326345482.067802
weighted_%,NA,NA,1.0
weighted_total,31326345482.067802
