Simpoints,Weight,DCACHE_MISS_val,DCACHE_MISS_w_val,DCACHE_ST_BUFFER_HIT_val,DCACHE_ST_BUFFER_HIT_w_val,DCACHE_HIT_val,DCACHE_HIT_w_val
49,53.1722,440680,23431925.095999997,21759,1156973.8998,4487631,238617213.05819997
1172,4605.89,469658,2163193085.6200004,23167,106704653.63000001,4612705,21245611832.45

weighted_avg,NA,NA,2186625010.7160006,NA,107861627.52980001,NA,21484229045.5082
weighted_%,NA,NA,0.09195723771616218,NA,0.004536057748631596,NA,0.9035067045352062
weighted_total,23778715683.754
