Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_val,INST_LOST_WAIT_FOR_ICACHE_MISS_w_val
49,53.1722,4179015,222207421.383
1172,4605.89,4401855,20274459925.95

weighted_avg,NA,NA,20496667347.333
weighted_%,NA,NA,1.0
weighted_total,20496667347.333
