Simpoints,Weight,ICACHE_UNUSEFUL_CL_val,ICACHE_UNUSEFUL_CL_w_val
49,53.1722,206812,10996649.0264
1172,4605.89,236409,1088873849.01

weighted_avg,NA,NA,1099870498.0364
weighted_%,NA,NA,1.0
weighted_total,1099870498.0364
