Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
49,53.1722,44417,2361749.6073999996,0,0.0
1172,4605.89,50420,232228973.8,0,0.0

weighted_avg,NA,NA,234590723.4074,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,234590723.4074
