Simpoints,Weight,ICACHE_HIT_val,ICACHE_HIT_w_val,ICACHE_MISS_val,ICACHE_MISS_w_val
49,53.1722,1551978,82522084.6116,49554,2634895.1988
1172,4605.89,1561492,7192060387.88,54680,251850065.20000002

weighted_avg,NA,NA,7274582472.4916,NA,254484960.39880002
weighted_%,NA,NA,0.9661996704549234,NA,0.03380032954507668
weighted_total,7529067432.8904
