Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
4118,2431.67,3894149,9469285298.83
1010,22.174,4253705,94321654.67
1362,2347.06,3929139,9221924981.34
5198,1186.62,3889825,4615744141.5

weighted_avg,NA,NA,23401276076.34
weighted_%,NA,NA,1.0
weighted_total,23401276076.34
