Simpoints,Weight,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_OPS_ACCUMULATED_w_val
4118,2431.67,710719857,1728236154671.19
1010,22.174,764059460,16942254466.039999
1362,2347.06,719749168,1689294482246.08
5198,1186.62,712922420,845968002020.3999

weighted_avg,NA,NA,4280440893403.71
weighted_%,NA,NA,1.0
weighted_total,4280440893403.71
