Simpoints,Weight,ST_OP_CF_val,ST_OP_CF_w_val
4118,2431.67,15.53,37763.8351
1010,22.174,16.033,355.51574200000005
1362,2347.06,15.497,36372.38882
5198,1186.62,15.581,18488.726219999997

weighted_avg,NA,NA,92980.465882
weighted_%,NA,NA,1.0
weighted_total,92980.465882
