Simpoints,Weight,ICACHE_HIT_ONPATH_BY_FDIP_val,ICACHE_HIT_ONPATH_BY_FDIP_w_val,ICACHE_HIT_OFFPATH_BY_FDIP_val,ICACHE_HIT_OFFPATH_BY_FDIP_w_val
4118,2431.67,437407,1063629479.69,37928,92228379.76
1010,22.174,434701,9639059.974,48600,1077656.4
1362,2347.06,438043,1028113203.5799999,41456,97299719.36
5198,1186.62,434567,515665893.53999996,37240,44189728.8

weighted_avg,NA,NA,2617047636.784,NA,234795484.32
weighted_%,NA,NA,0.9176688638366943,NA,0.08233113616330565
weighted_total,2851843121.104
