Simpoints,Weight,FDIP_ATTEMPTED_PREF_ONPATH_val,FDIP_ATTEMPTED_PREF_ONPATH_w_val,FDIP_ATTEMPTED_PREF_OFFPATH_val,FDIP_ATTEMPTED_PREF_OFFPATH_w_val
4118,2431.67,1556181,3784118652.27,688783,1674892957.6100001
1010,22.174,1558924,34567580.776,704278,15616660.372
1362,2347.06,1554358,3648171487.48,690341,1620271747.46
5198,1186.62,1556449,1846913512.3799999,664481,788486444.2199999

weighted_avg,NA,NA,9313771232.906,NA,4099267809.662
weighted_%,NA,NA,0.6943818774662142,NA,0.3056181225337858
weighted_total,13413039042.568
