Simpoints,Weight,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_val,FDIP_FTQ_OCCUPANCY_BLOCKS_ACCUMULATED_w_val
4118,2431.67,100429700,244211888599.0
1010,22.174,111776054,2478522221.396
1362,2347.06,101562551,238373400950.06
5198,1186.62,100851860,119672834113.19998

weighted_avg,NA,NA,604736645883.656
weighted_%,NA,NA,1.0
weighted_total,604736645883.656
