cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
7,7ffdaaff69a6,7ffdaaff9633,0,254,0,0,0,0,0,0,0,0,0
2,7ffdaaff7983,7ffdaaff79a9,0,3,0,0,0,0,0,1,0,0,2
7,7ffdaaffe12f,7ffdaafddb6f,0,8,0,0,0,0,0,0,0,0,0
2,7ffdaaff7962,0,0,4,0,0,0,0,0,0,0,0,0
3,7ffdaaff797c,7ffdaaffa720,0,3,0,0,0,0,0,1,0,0,2
2,7ffdaaff7970,7ffdaaff79a9,0,4,0,2,0,0,0,1,0,0,6
2,7ffdaaff7959,0,0,4,0,0,0,0,0,1,0,0,2
7,7ffda9cde84a,7ffdaaff9888,0,8,0,0,0,0,0,0,0,0,0
2,7ffdaaff7800,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaaff781f,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffdaaff77ea,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaae7ffa0,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaae7ffa7,0,0,1,0,0,0,0,0,1,0,0,2
1,7ffdaae7fff9,7ffdaae8000e,0,805,0,0,0,0,0,1,0,0,2
3,7ffdaaff7b89,7ffda9ccae50,0,268,0,0,0,0,0,1,0,0,2
2,7ffdaaff778e,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaae7ff9b,7ffdaae7ffee,0,806,0,1,0,0,0,1,0,0,4
7,7ffdaaffe39c,7ffdaafddba1,0,8,0,0,0,0,0,0,0,0,0
2,7ffdaae7ff93,0,0,806,0,0,0,0,0,0,0,0,0
2,7ffdaaff7b96,7ffdaaff7ecf,0,268,0,0,0,0,0,1,0,0,2
2,7ffdaaff772c,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffdaaff7b23,7ffdaaff7b4b,0,290,0,0,0,0,0,1,0,0,2
2,7ffdaaff7764,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaaff7b65,0,0,285,0,0,0,0,0,0,0,0,0
2,7ffdaaff7b7b,7ffdaaff7ecf,0,17,0,0,0,0,0,1,0,0,2
2,7ffdaaff7b70,7ffdaaff7b81,0,285,0,11,0,0,0,1,0,0,24
1,7ffdaaff7736,0,0,1,0,0,0,0,0,1,0,0,2
1,7ffdaaff770f,0,0,1,0,0,0,0,0,1,0,0,2
1,7ffdaaff7b46,7ffdaaff818a,0,11,0,0,0,0,0,1,0,0,2
2,7ffdaaff7705,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffdaaff7b5b,7ffdaaff7ed9,0,290,0,4,0,0,0,2,0,0,12
3,7ffdaaff775b,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaaff7b1f,0,0,290,0,0,0,0,0,0,0,0,0
2,7ffdaaff7b53,0,0,290,0,0,0,0,0,0,0,0,0
2,7ffdaaff7ee8,7ffdaaff8182,0,290,0,0,0,0,0,1,0,0,2
3,7ffdaaff76f6,0,0,1,0,0,0,0,0,1,0,0,2
3,7ffdaaff768a,7ffdaafdbac0,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaaff7edb,0,0,290,0,0,0,0,0,1,0,0,2
2,7ffdaaff769d,0,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaaff7697,0,0,1,0,0,0,0,0,0,0,0,0
7,7ffdaaff79b2,7ffdaaff19cf,0,4,0,0,0,0,0,0,0,0,0
2,7ffdaaff6993,0,0,254,0,0,0,0,0,0,0,0,0
2,7ffdaaffe11a,0,0,8,0,0,0,0,0,1,0,0,2
3,7ffdaafde089,7ffdaa1b94d0,0,4,0,0,0,0,0,1,0,0,2
2,7ffdaafde090,7ffdaafddaf2,0,4,0,0,0,0,0,1,0,0,2
2,7ffdaaffe06a,7ffdaaffe109,0,3,0,0,0,0,0,1,0,0,2
7,7ffdaaff782f,7ffdaafef3b0,0,1,0,0,0,0,0,0,0,0,0
1,7ffdaafde067,7ffdaafde07a,0,4,0,0,0,0,0,1,0,0,2
2,7ffdaafde025,7ffdaafde053,0,4,0,0,0,0,0,1,0,0,2
3,7ffdaafde07f,7ffdaa1b94d0,0,4,0,0,0,0,0,1,0,0,2
2,7ffdaaffe009,7ffdaaffe10c,0,5,0,2,0,0,0,1,0,0,6
3,7ffdaafde00f,7ffdaafdc420,0,4,0,0,0,0,0,1,0,0,2
2,7ffda9cde844,0,0,8,0,0,0,0,0,0,0,0,0
2,7ffdaafde058,0,0,4,0,0,0,0,0,0,0,0,0
2,7ffdaafde019,0,0,4,0,0,0,0,0,0,0,0,0
2,7ffdaaffe01f,7ffdaaffe109,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaaffe017,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffdaaffe38b,0,0,8,0,0,0,0,0,0,0,0,0
2,7ffdaaffe28a,7ffdaaffe37a,0,3,0,0,0,0,0,1,0,0,2
2,7ffdaaffe229,7ffdaaffe37d,0,5,0,1,0,0,0,1,0,0,4
2,7ffdaaffe23f,7ffdaaffe37a,0,1,0,0,0,0,0,1,0,0,2
2,7ffdaaffe237,0,0,1,0,0,0,0,0,0,0,0,0
2,7ffdaaffe21c,7ffdaaffe288,0,8,0,1,0,0,0,1,0,0,4
2,7ffdaafdd5ea,0,0,258,0,0,0,0,0,0,0,0,0
2,7ffdaafdd9ab,0,0,2,0,0,0,0,0,0,0,0,0
2,7ffdaafdd9a6,7ffdaafdd9c0,0,1,0,0,0,0,0,1,0,0,2
3,7ffdaafdd9e5,7ffdaafdda10,0,4,0,0,0,0,0,1,0,0,2
2,7ffdaafdd9bb,7ffdaafdd9c0,0,2,0,0,0,0,0,1,0,0,2
2,7ffdaafdd9f8,0,0,4,0,0,0,0,0,1,0,0,2
3,7ffdaafdd5bf,7ffdaaff7ae0,0,258,0,0,0,0,0,1,0,0,2
2,7ffdaafdd9b1,0,0,2,0,0,0,0,0,0,0,0,0
2,7ffdaafdd98a,7ffdaafdd993,0,4,0,1,0,0,0,1,0,0,4
2,7ffdaafdd5cb,7ffdaafdd5dc,0,258,0,0,0,0,0,1,0,0,2
1,7ffdaafdd59a,7ffdaafdd5b2,0,258,0,0,0,0,0,1,0,0,2
2,7ffdaafdd99c,7ffdaafdd9a8,0,3,0,0,0,0,0,1,0,0,2
