Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
517,810.151,54130983,43854270008.433
5297,898.498,57813694,51945488431.612
5168,967.77,55748575,53951798427.75
2807,979.819,56102770,54970559998.63
2215,509.983,56027486,28573065392.738
1490,862.35,57233052,49354922392.200005
3954,490.914,55150221,27074015591.994
2031,399.553,54999637,21975269962.261

weighted_avg,NA,NA,331699390205.618
weighted_%,NA,NA,1.0
weighted_total,331699390205.618
