Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
517,810.151,3597393,2914431536.343
5297,898.498,3610505,3244031521.4900002
5168,967.77,3601898,3485808827.46
2807,979.819,3599395,3526755609.5049996
2215,509.983,3595067,1833423053.861
1490,862.35,3620427,3122075223.4500003
3954,490.914,3607349,1770898126.986
2031,399.553,3602830,1439521534.99

weighted_avg,NA,NA,21336945434.085
weighted_%,NA,NA,1.0
weighted_total,21336945434.085
