Simpoints,Weight,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_val,ICACHE_EVICT_MISS_ONPATH_BY_FDIP_w_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_val,ICACHE_EVICT_MISS_OFFPATH_BY_FDIP_w_val
49,53.1722,74067,3938305.3373999996,3179,169034.4238
1172,4605.89,78559,361834112.51000005,2867,13205086.63

weighted_avg,NA,NA,365772417.84740007,NA,13374121.053800002
weighted_%,NA,NA,0.9647257203176393,NA,0.03527427968236075
weighted_total,379146538.90120006
