Simpoints,Weight,ICACHE_UNUSEFUL_CL_CYC_val,ICACHE_UNUSEFUL_CL_CYC_w_val
49,53.1722,258922262,13767466299.5164
1172,4605.89,232611439,1071382700775.7101

weighted_avg,NA,NA,1085150167075.2264
weighted_%,NA,NA,1.0
weighted_total,1085150167075.2264
