Simpoints,Weight,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_val,ICACHE_EVICT_MISS_BY_FDIP_ONPATH_w_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_val,ICACHE_EVICT_MISS_BY_FDIP_OFFPATH_w_val
49,53.1722,4,212.6888,77242,4107127.0724
1172,4605.89,1,4605.89,81425,375034593.25

weighted_avg,NA,NA,4818.5788,NA,379141720.3224
weighted_%,NA,NA,1.2709014340377906e-05,NA,0.9999872909856595
weighted_total,379146538.9012
