Simpoints,Weight,INST_LOST_WAIT_FOR_ICACHE_MISS_NOT_PREFETCHED_val,INST_LOST_WAIT_FOR_ICACHE_MISS_NOT_PREFETCHED_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,INST_LOST_WAIT_FOR_ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_OFFPATH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_OFFPATH_w_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_ONPATH_val,INST_LOST_WAIT_FOR_ICACHE_MISS_MSHR_HIT_PREF_ONPATH_w_val
49,53.1722,14690,781099.6179999999,0,0.0,0,0.0,581720,30931332.183999997,3445170,183187268.274
1172,4605.89,130,598765.7000000001,0,0.0,0,0.0,566470,2609098508.3,3551070,16355837802.300001

weighted_avg,NA,NA,1379865.318,NA,0.0,NA,0.0,NA,2640029840.484,NA,16539025070.574001
weighted_%,NA,NA,7.194129507948074e-05,NA,0.0,NA,0.0,NA,0.1376418142374776,NA,0.8622862444674431
weighted_total,19180434776.376
