Simpoints,Weight,FDIP_BLOOM_HIT_val,FDIP_BLOOM_HIT_w_val,FDIP_BLOOM_MISS_val,FDIP_BLOOM_MISS_w_val
49,53.1722,1478237,78601113.41139999,103746,5516403.061199999
1172,4605.89,1477934,6807201431.26,108794,501093196.66

weighted_avg,NA,NA,6885802544.6714,NA,506609599.72120005
weighted_%,NA,NA,0.931468972532128,NA,0.06853102746787203
weighted_total,7392412144.3926
