Simpoints,Weight,FDIP_PREFETCH_HIT_ICACHE_val,FDIP_PREFETCH_HIT_ICACHE_w_val,FDIP_PREFETCH_HIT_MLC_val,FDIP_PREFETCH_HIT_MLC_w_val,FDIP_PREFETCH_HIT_L1_val,FDIP_PREFETCH_HIT_L1_w_val,FDIP_PREFETCH_HIT_DRAM_val,FDIP_PREFETCH_HIT_DRAM_w_val
49,53.1722,1218449,64787613.917799994,770946,40992894.9012,53803,2860823.8765999996,72,3828.3983999999996
1172,4605.89,1148372,5289275111.08,903032,4159266058.4800005,43930,202336747.70000002,7,32241.230000000003

weighted_avg,NA,NA,5354062724.9978,NA,4200258953.3812003,NA,205197571.57660002,NA,36069.6284
weighted_%,NA,NA,0.5485969954239694,NA,0.43037400945438115,NA,0.021025299294614434,NA,3.6958270350310867e-06
weighted_total,9759555319.584
