Simpoints,Weight,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_ON_FDIP_HIT_BY_DEMAND_LOAD_w_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_val,ICACHE_FILL_CORRECT_REQ_BY_OFF_FDIP_HIT_BY_DEMAND_LOAD_w_val
49,53.1722,58213,3095313.2786,0,0.0
1172,4605.89,63426,292133179.14000005,0,0.0

weighted_avg,NA,NA,295228492.4186,NA,0.0
weighted_%,NA,NA,1.0,NA,0.0
weighted_total,295228492.4186
