Simpoints,Weight,ICACHE_MISS_NOT_PREFETCHED_val,ICACHE_MISS_NOT_PREFETCHED_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_w_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_val,ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_w_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_val,ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_w_val
49,53.1722,70,3722.0539999999996,0,0.0,0,0.0,10782,573302.6603999999,55227,2936541.0894
1172,4605.89,2,9211.78,0,0.0,0,0.0,11058,50931931.620000005,59190,272622629.1

weighted_avg,NA,NA,12933.834,NA,0.0,NA,0.0,NA,51505234.28040001,NA,275559170.1894
weighted_%,NA,NA,3.9543656760428435e-05,NA,0.0,NA,0.0,NA,0.15747111844404296,NA,0.8424893378991966
weighted_total,327077338.30380005
