Simpoints,Weight,NODE_CYCLE_val,NODE_CYCLE_w_val
49,53.1722,4812073,255868507.97059998
1172,4605.89,4708426,21686492229.140003

weighted_avg,NA,NA,21942360737.110603
weighted_%,NA,NA,1.0
weighted_total,21942360737.110603
